Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2025-03-14 02:34:36.351,0 days 01:19:08.342000,14,680.878611111109,0 days 00:01:02.386000,11780.0,265.0,6,100.0,False,8,car,3848.5738888888877,0.7741741066514344,OnTrack,6900.8760284394375,-2538.575378841506,97.9550928108733
2025-03-14 02:34:36.511,0 days 01:19:08.502000,14,675.367499999998,0 days 00:01:02.546000,11803.0,266.0,6,100.0,False,8,car,3860.39611111111,0.7765522494627098,OnTrack,6928.993907668048,-2623.1342437140675,97.42366205199515
2025-03-14 02:34:36.614,0 days 01:19:08.605000,14,671.5336087288869,0 days 00:01:02.649000,11726.452225163637,266.23409105454544,6,77.52725876363637,False,8,pos,3868.0621390486317,0.7780943376495133,OnTrack,6949.0,-2684.0,97.0
2025-03-14 02:34:36.854,0 days 01:19:08.845000,14,662.6002753955536,0 days 00:01:02.889000,11548.0885888,266.7795456,6,25.163622399999994,False,8,pos,3885.9721235114603,0.7816970867773609,OnTrack,7004.0,-2853.0,96.0
2025-03-14 02:34:36.951,0 days 01:19:08.942000,14,658.9897222222203,0 days 00:01:02.986000,11476.0,267.0,6,4.0,False,8,car,3893.029444444443,0.7831167282566159,OnTrack,7026.452751748184,-2922.5309437047035,95.94229099249497
2025-03-14 02:34:37.114,0 days 01:19:09.105000,14,653.1036180444427,0 days 00:01:03.149000,11402.140712,260.3781328,6,1.9625024,False,8,pos,3904.5858241597894,0.7854413945357492,OnTrack,7062.0,-3033.0,96.0
2025-03-14 02:34:37.271,0 days 01:19:09.262000,14,647.4341666666651,0 days 00:01:03.306000,11331.0,254.0,6,0.0,False,8,car,3915.607222222221,0.7876584446029616,OnTrack,7091.77861627141,-3125.495228785351,95.51911186550117
2025-03-14 02:34:37.374,0 days 01:19:09.365000,14,643.571663240938,0 days 00:01:03.409000,11181.842191360582,254.0,6,0.0,False,8,pos,3922.9075571432104,0.7891269704592614,OnTrack,7119.0,-3210.0,95.0
2025-03-14 02:34:37.512,0 days 01:19:09.503000,14,638.3966666666652,0 days 00:01:03.547000,10982.0,254.0,6,0.0,False,8,car,3932.61111111111,0.7910789247263033,OnTrack,7171.800116061793,-3373.863664750937,94.18424185487883
2025-03-14 02:34:37.554,0 days 01:19:09.545000,14,636.8683379911096,0 days 00:01:03.589000,10941.200124342857,252.35000502857142,6,0.0,False,8,pos,3935.4996768871074,0.7916599848523914,OnTrack,7187.0,-3421.0,94.0
2025-03-14 02:34:37.792,0 days 01:19:09.783000,14,628.2077777777758,0 days 00:01:03.827000,10710.0,243.0,6,0.0,False,8,car,3951.51111111111,0.794880824089066,OnTrack,7243.984587951144,-3597.192588858602,93.9357934338326
2025-03-14 02:34:37.951,0 days 01:19:09.942000,14,622.2452777777753,0 days 00:01:03.986000,10644.0,243.0,6,0.0,False,8,car,3962.24361111111,0.7970397597986348,OnTrack,7266.940033255245,-3667.6380259817906,94.02545698177336
2025-03-14 02:34:37.974,0 days 01:19:09.965000,14,621.3955534643868,0 days 00:01:04.009000,10620.306474353696,242.30653095669356,6,0.0,False,8,pos,3963.7769173830015,0.7973481976895356,OnTrack,7270.0,-3677.0,94.0
2025-03-14 02:34:38.150,0 days 01:19:10.141000,14,614.8933333333307,0 days 00:01:04.185000,10439.0,237.0,6,0.0,False,8,car,3975.344444444444,0.7996751063542784,OnTrack,7291.242615134494,-3741.737871886525,93.4843166870375
2025-03-14 02:34:38.314,0 days 01:19:10.305000,14,608.788898417775,0 days 00:01:04.349000,10217.6003456,234.65714651428573,6,0.0,False,8,pos,3986.082813945861,0.8018352227651011,OnTrack,7314.0,-3814.0,93.0
2025-03-14 02:34:38.430,0 days 01:19:10.421000,14,604.4711111111083,0 days 00:01:04.465000,10061.0,233.0,6,0.0,True,8,car,3993.4666666666662,0.8033205489531415,OnTrack,7335.161870998036,-3884.0311130145856,92.93239540274713
2025-03-14 02:34:38.494,0 days 01:19:10.485000,14,602.3555547145862,0 days 00:01:04.529000,9949.695607928688,226.6397490244965,6,0.0,True,8,pos,3997.4091929033084,0.8041136223915947,OnTrack,7347.0,-3924.0,93.0
2025-03-14 02:34:38.591,0 days 01:19:10.582000,14,599.1491666666639,0 days 00:01:04.626000,9781.0,217.0,6,0.0,True,8,car,4003.1713888888885,0.8052727382247,OnTrack,7363.709397043975,-3981.59799850919,93.25123885979696
2025-03-14 02:34:38.831,0 days 01:19:10.822000,14,592.4158333333316,0 days 00:01:04.866000,9204.0,195.0,6,0.0,True,8,car,4016.171388888888,0.8078878012784522,OnTrack,7396.6922028156505,-4109.520122831151,93.9990120197236
2025-03-14 02:34:38.834,0 days 01:19:10.825000,14,592.3441712763788,0 days 00:01:04.869000,9205.221026984193,194.7286606701795,6,0.0,True,8,pos,4016.3254370365175,0.8079187894030188,OnTrack,7397.0,-4111.0,94.0
2025-03-14 02:34:38.875,0 days 01:19:10.866000,14,591.3647225602663,0 days 00:01:04.910000,9221.909541978841,191.02010178247983,6,0.0,True,8,pos,4018.4131188407628,0.8083387447533474,OnTrack,7401.0,-4131.0,94.0
2025-03-14 02:34:39.030,0 days 01:19:11.021000,14,587.6619444444432,0 days 00:01:05.065000,9285.0,177.0,5,0.0,True,8,car,4025.9555555555544,0.8098559714908947,OnTrack,7415.911517446586,-4206.0652915763685,94.34048459507562
2025-03-14 02:34:39.254,0 days 01:19:11.245000,14,583.80416605096,0 days 00:01:05.289000,9041.448838934479,161.35909974808575,5,0.0,True,8,pos,4035.613864709482,0.8117988243701374,OnTrack,7435.0,-4304.0,95.0
2025-03-14 02:34:39.415,0 days 01:19:11.406000,14,581.0313889328663,0 days 00:01:05.450000,8866.39651150468,150.11720716085102,5,0.0,True,8,pos,4041.939607288942,0.8130713025014521,OnTrack,7447.0,-4369.0,95.0
2025-03-14 02:34:39.431,0 days 01:19:11.422000,14,580.7558333333318,0 days 00:01:05.466000,8849.0,149.0,4,0.0,True,8,car,4042.552499999999,0.8131945912002673,OnTrack,7448.855291670583,-4378.628659261554,95.05874969280637
2025-03-14 02:34:39.574,0 days 01:19:11.565000,14,579.0080547733318,0 days 00:01:05.609000,9131.4251264,139.4666624,4,0.0,True,8,pos,4047.904310418444,0.8142711544076491,OnTrack,7469.0,-4481.0,96.0
2025-03-14 02:34:39.671,0 days 01:19:11.662000,14,577.8224999999984,0 days 00:01:05.706000,9323.0,133.0,3,0.0,True,8,car,4051.4191666666657,0.814978198308724,OnTrack,7477.870191621481,-4525.972186344762,96.44571230527126
2025-03-14 02:34:39.870,0 days 01:19:11.861000,14,576.0536111111091,0 days 00:01:05.905000,8664.0,125.0,3,0.0,True,8,car,4058.328888888888,0.8163681490237258,OnTrack,7482.967775337243,-4552.437231372714,96.74878636461018
2025-03-14 02:34:39.975,0 days 01:19:11.966000,14,575.8494445363018,0 days 00:01:06.010000,8407.91532718848,121.33416623787191,3,0.0,True,8,pos,4061.7360750334938,0.8170535341471117,OnTrack,7486.0,-4569.0,97.0
2025-03-14 02:34:40.255,0 days 01:19:12.246000,14,575.3050000049635,0 days 00:01:06.290000,7725.022450118297,111.55860358042551,3,0.0,True,8,pos,4070.214428279526,0.8187590286340624,OnTrack,7499.0,-4659.0,98.0
2025-03-14 02:34:40.271,0 days 01:19:12.262000,14,575.2738888888871,0 days 00:01:06.306000,7686.0,111.0,3,0.0,True,8,car,4070.6930555555546,0.81885530867299,OnTrack,7499.550622570848,-4666.551996070186,98.02153774338649
2025-03-14 02:34:40.434,0 days 01:19:12.425000,14,575.5002775111097,0 days 00:01:06.469000,7431.72029952,107.74000384,3,0.0,True,8,pos,4075.5491099163405,0.8198321462380594,OnTrack,7503.0,-4746.0,98.0
2025-03-14 02:34:40.471,0 days 01:19:12.462000,14,575.5516666666654,0 days 00:01:06.506000,7374.0,107.0,3,0.0,False,8,car,4076.637499999999,0.820051085368509,OnTrack,7503.259133064822,-4757.7833335420355,97.98772485844724
2025-03-14 02:34:40.670,0 days 01:19:12.661000,14,576.4913888888873,0 days 00:01:06.705000,7274.0,104.0,3,0.0,False,8,car,4082.3863888888877,0.8212075243633905,OnTrack,7501.274684628035,-4783.616703811942,97.98261925319768
2025-03-14 02:34:40.714,0 days 01:19:12.705000,14,576.906942026665,0 days 00:01:06.749000,7254.2001152,103.68571611428571,3,1.0999936,False,8,pos,4083.642679916607,0.8214602382288789,OnTrack,7500.0,-4791.0,98.0
2025-03-14 02:34:40.934,0 days 01:19:12.925000,14,578.9847222222204,0 days 00:01:06.969000,7155.2,102.11428571428571,3,6.6,False,8,pos,4089.869301992393,0.822712777408884,OnTrack,7489.0,-4850.0,98.0
2025-03-14 02:34:40.950,0 days 01:19:12.941000,14,579.1358333333314,0 days 00:01:06.985000,7148.0,102.0,3,7.0,False,8,car,4090.319722222221,0.8228033833551676,OnTrack,7487.908029817245,-4854.360830659722,97.96002245643334
2025-03-14 02:34:41.175,0 days 01:19:13.166000,14,582.2608330674956,0 days 00:01:07.210000,7219.495321020874,101.29906548018751,3,20.31775587643731,False,8,pos,4096.628735839121,0.8240724963101809,OnTrack,7467.0,-4910.0,97.0
2025-03-14 02:34:41.271,0 days 01:19:13.262000,14,583.5941666666649,0 days 00:01:07.306000,7250.0,101.0,3,26.0,False,8,car,4099.325555555554,0.824614985048879,OnTrack,7453.182545277587,-4932.350083798142,96.83523628004654
2025-03-14 02:34:41.514,0 days 01:19:13.505000,14,587.4416636266648,0 days 00:01:07.549000,7301.299959466666,101.67499946666666,3,30.0499968,False,8,pos,4106.1969823810505,0.8259972323117956,OnTrack,7407.0,-4983.0,97.0
2025-03-14 02:34:41.631,0 days 01:19:13.622000,14,589.2941666666648,0 days 00:01:07.666000,7326.0,102.0,3,32.0,False,8,car,4109.525555555554,0.8266668037525923,OnTrack,7381.707450820936,-5001.341419397555,97.03088129494085
2025-03-14 02:34:41.831,0 days 01:19:13.822000,14,591.9052777777752,0 days 00:01:07.866000,7500.0,103.0,3,46.0,False,8,car,4115.247777777777,0.8278178785155687,OnTrack,7333.6330671855,-5025.813275734268,97.00298757772455
2025-03-14 02:34:41.875,0 days 01:19:13.866000,14,592.443055555553,0 days 00:01:07.910000,7520.533333333334,103.275,3,46.55,False,8,pos,4116.515533124859,0.8280728985285956,OnTrack,7322.0,-5031.0,97.0
2025-03-14 02:34:42.034,0 days 01:19:14.025000,14,594.3863865422196,0 days 00:01:08.069000,7594.733243733333,104.2687488,3,48.5374976,False,8,pos,4121.126663849051,0.8290004675742,OnTrack,7278.0,-5049.0,97.0
2025-03-14 02:34:42.275,0 days 01:19:14.266000,14,597.3319444444419,0 days 00:01:08.310000,7707.2,105.775,3,51.55,False,8,pos,4128.284173404056,0.8304402628660594,OnTrack,7210.0,-5072.0,97.0
2025-03-14 02:34:42.311,0 days 01:19:14.302000,14,597.7719444444419,0 days 00:01:08.346000,7724.0,106.0,3,52.0,False,8,car,4129.38111111111,0.830660921425289,OnTrack,7195.781321157225,-5076.513788806739,97.01021468897675
2025-03-14 02:34:42.535,0 days 01:19:14.526000,14,599.2652777777754,0 days 00:01:08.570000,8357.6,111.6,3,64.0,False,8,pos,4136.373576791679,0.8320675167065111,OnTrack,7098.0,-5107.0,97.0
2025-03-14 02:34:42.591,0 days 01:19:14.582000,14,599.6386111111087,0 days 00:01:08.626000,8516.0,113.0,3,67.0,False,8,car,4138.169999999999,0.8324288828573557,OnTrack,7083.037908566186,-5111.50762217985,96.89541667683017
2025-03-14 02:34:42.894,0 days 01:19:14.885000,14,600.5644446399979,0 days 00:01:08.929000,8933.5719632,120.5750016,3,70.7875008,False,8,pos,4148.3220708528725,0.8344710601963113,OnTrack,7022.0,-5128.0,96.0
2025-03-14 02:34:42.911,0 days 01:19:14.902000,14,600.6163888888868,0 days 00:01:08.946000,8957.0,121.0,3,71.0,False,8,car,4148.925555555555,0.8345924563924259,OnTrack,7013.438817039037,-5130.390914429133,95.98120684107573
2025-03-14 02:34:43.074,0 days 01:19:15.065000,14,600.6616666133312,0 days 00:01:09.109000,9228.542861963637,127.29771985454545,3,72.85227054545454,False,8,pos,4154.926684017676,0.83579963557105,OnTrack,6912.0,-5159.0,96.0
2025-03-14 02:34:43.351,0 days 01:19:15.342000,14,600.7386111111091,0 days 00:01:09.386000,9690.0,138.0,3,76.0,False,8,car,4165.792222222221,0.8379853330724223,OnTrack,6831.954452476195,-5181.817684200443,96.39496569968291
2025-03-14 02:34:43.554,0 days 01:19:15.545000,14,600.6258334200044,0 days 00:01:09.589000,10297.31255265375,143.6232643764236,3,75.43767356235765,False,8,pos,4174.027369763783,0.8396419046168943,OnTrack,6785.0,-5194.0,96.0
2025-03-14 02:34:43.712,0 days 01:19:15.703000,14,600.5380555555539,0 days 00:01:09.747000,10770.0,148.0,3,75.0,False,8,car,4180.633333333332,0.8409707516372913,OnTrack,6722.543785780467,-5209.749209581912,95.06452460602684
2025-03-14 02:34:43.733,0 days 01:19:15.724000,14,600.578888758987,0 days 00:01:09.768000,10795.164846875678,148.43841196647523,3,74.86847641005743,False,8,pos,4181.526587202365,0.8411504374211779,OnTrack,6714.0,-5212.0,95.0
2025-03-14 02:34:43.854,0 days 01:19:15.845000,14,600.814166878662,0 days 00:01:09.889000,10940.162969898893,150.96451167071243,3,74.11064649878627,False,8,pos,4186.743158749406,0.8421997961534796,OnTrack,6666.0,-5225.0,95.0
2025-03-14 02:34:44.013,0 days 01:19:16.004000,14,601.1233331306869,0 days 00:01:10.048000,11130.697161126058,154.28392266770135,3,73.1148231996896,False,8,pos,4193.762626355251,0.843611823106792,OnTrack,6601.0,-5241.0,95.0
2025-03-14 02:34:44.191,0 days 01:19:16.182000,14,601.4694444444422,0 days 00:01:10.226000,11344.0,158.0,3,72.0,False,8,car,4201.6561111111105,0.845199666210669,OnTrack,6526.360639105568,-5258.716689255752,94.33304443225842
2025-03-14 02:34:44.314,0 days 01:19:16.305000,14,602.1869434516439,0 days 00:01:10.349000,11488.805893816003,158.6814395003106,3,70.29640124922349,False,8,pos,4207.104601230079,0.8462956773805808,OnTrack,6474.0,-5271.0,94.0
2025-03-14 02:34:44.474,0 days 01:19:16.465000,14,603.120276950443,0 days 00:01:10.509000,11677.171578180003,159.56786625025885,3,68.0803343743529,False,8,pos,4214.206434541784,0.8477242729119147,OnTrack,6405.0,-5287.0,94.0
2025-03-14 02:34:44.552,0 days 01:19:16.543000,14,603.5752777777743,0 days 00:01:10.587000,11769.0,160.0,3,67.0,False,8,car,4217.700555555555,0.8484271457402571,OnTrack,6370.795652540207,-5294.737485758263,93.65309199285078
2025-03-14 02:34:44.674,0 days 01:19:16.665000,14,604.3208321501373,0 days 00:01:10.709000,11774.63864651367,161.53781268554613,3,61.87395771484627,False,8,pos,4223.212079300882,0.8495358366722788,OnTrack,6317.0,-5307.0,93.0
2025-03-14 02:34:44.790,0 days 01:19:16.781000,14,605.0297222222189,0 days 00:01:10.825000,11780.0,163.0,3,57.0,False,8,car,4228.4766666666665,0.8505948542040875,OnTrack,6266.27927973633,-5319.247204980293,93.01130125846505
2025-03-14 02:34:44.834,0 days 01:19:16.825000,14,605.5063862000577,0 days 00:01:10.869000,11758.061065584234,163.0,3,55.41552140330573,False,8,pos,4230.4728185332,0.8509963975114606,OnTrack,6247.0,-5324.0,93.0
2025-03-14 02:34:45.074,0 days 01:19:17.065000,14,608.1063866609996,0 days 00:01:11.109000,11638.393454341222,163.0,3,46.77286059131046,False,8,pos,4241.347122662554,0.8531838583548406,OnTrack,6141.0,-5351.0,92.0
2025-03-14 02:34:45.151,0 days 01:19:17.142000,14,608.9405555555522,0 days 00:01:11.186000,11600.0,163.0,3,44.0,False,8,car,4244.821944444445,0.8538828489748557,OnTrack,6107.1069144086105,-5360.339082255478,91.56277697954448
2025-03-14 02:34:45.254,0 days 01:19:17.245000,14,610.1708336025685,0 days 00:01:11.289000,11571.496849108187,162.35220111609516,3,42.7044022321903,False,8,pos,4249.4572127965985,0.8548152735142357,OnTrack,6062.0,-5373.0,91.0
2025-03-14 02:34:45.310,0 days 01:19:17.301000,14,610.8397222222193,0 days 00:01:11.345000,11556.0,162.0,3,42.0,False,8,car,4251.976944444445,0.8553221394479015,OnTrack,6037.612776601189,-5379.712077657867,90.73975337270544
2025-03-14 02:34:45.510,0 days 01:19:17.501000,14,613.561944444441,0 days 00:01:11.545000,11538.0,162.0,3,40.0,False,8,car,4260.976944444445,0.8571325677158838,OnTrack,5951.196894393263,-5402.7111639844725,90.0967412201067
2025-03-14 02:34:45.594,0 days 01:19:17.585000,14,614.5886079822188,0 days 00:01:11.629000,11482.200170057144,161.40000182857142,3,38.200005485714286,False,8,pos,4264.729545495384,0.8578874360515593,OnTrack,5915.0,-5412.0,90.0
2025-03-14 02:34:45.754,0 days 01:19:17.745000,14,616.5441635377746,0 days 00:01:11.789000,11375.914455771428,160.25714468571428,3,34.771434057142855,False,8,pos,4271.829003551505,0.8593155537795767,OnTrack,5846.0,-5429.0,90.0
2025-03-14 02:34:45.790,0 days 01:19:17.781000,14,616.9841666666634,0 days 00:01:11.825000,11352.0,160.0,3,34.0,False,8,car,4273.421388888889,0.859635875938279,OnTrack,5830.40822786085,-5432.605287106953,89.94747295221329
2025-03-14 02:34:46.014,0 days 01:19:18.005000,14,616.921944435411,0 days 00:01:12.049000,11250.920620251518,158.9841268366987,3,29.936507346794716,False,8,pos,4283.293139907139,0.8616216645047149,OnTrack,5734.0,-5455.0,89.0
2025-03-14 02:34:46.174,0 days 01:19:18.165000,14,616.8774999845165,0 days 00:01:12.209000,11178.721063288318,158.25850314862632,3,27.034012594505228,False,8,pos,4290.294897286109,0.8630301288918747,OnTrack,5668.0,-5475.0,88.0
2025-03-14 02:34:46.231,0 days 01:19:18.222000,14,616.861666666663,0 days 00:01:12.266000,11153.0,158.0,3,26.0,False,8,car,4292.776388888889,0.8635293025079231,OnTrack,5644.247284403502,-5482.490809461462,87.91114705096592
2025-03-14 02:34:46.374,0 days 01:19:18.365000,14,616.1069441066635,0 days 00:01:12.409000,11164.17188,156.6593744,3,24.6593744,False,8,pos,4298.972109691393,0.8647756256280761,OnTrack,5584.0,-5501.0,88.0
2025-03-14 02:34:46.551,0 days 01:19:18.542000,14,615.1727777777751,0 days 00:01:12.586000,11178.0,155.0,3,23.0,False,8,car,4306.554166666667,0.8663008223255749,OnTrack,5509.792372971089,-5520.716760146786,87.15980284361244
2025-03-14 02:34:46.594,0 days 01:19:18.585000,14,614.7786128711084,0 days 00:01:12.629000,11133.2533248,154.4625024,3,23.1343744,False,8,pos,4308.376086946242,0.8666673174340365,OnTrack,5492.0,-5525.0,87.0
2025-03-14 02:34:46.855,0 days 01:19:18.846000,14,612.3861111111083,0 days 00:01:12.890000,10861.65,151.2,3,23.95,False,8,pos,4319.308315787415,0.8688664303369376,OnTrack,5385.0,-5547.0,86.0
2025-03-14 02:34:46.871,0 days 01:19:18.862000,14,612.2394444444417,0 days 00:01:12.906000,10845.0,151.0,3,24.0,False,8,car,4319.976388888889,0.8690008190511584,OnTrack,5378.260008356518,-5548.126903081199,85.74367119731582
2025-03-14 02:34:46.914,0 days 01:19:18.905000,14,611.725835626664,0 days 00:01:12.949000,10808.66516224,150.78500096,3,24.85999616,False,8,pos,4321.771603623515,0.8693619421070099,OnTrack,5360.0,-5551.0,85.0
2025-03-14 02:34:47.071,0 days 01:19:19.062000,14,609.850555555553,0 days 00:01:13.106000,10676.0,150.0,3,28.0,False,8,car,4328.309722222222,0.8706771415215123,OnTrack,5291.861133491133,-5558.90348952081,83.99847087316874
2025-03-14 02:34:47.294,0 days 01:19:19.285000,14,606.2577767466638,0 days 00:01:13.329000,10630.0062368,148.6062496,3,36.3625024,False,8,pos,4337.485350718163,0.8725228989887964,OnTrack,5196.0,-5562.0,85.0
2025-03-14 02:34:47.391,0 days 01:19:19.382000,14,604.694999999997,0 days 00:01:13.426000,10610.0,148.0,3,40.0,False,8,car,4341.465277777778,0.8733234959280446,OnTrack,5156.97199523227,-5559.845951454092,85.1628852202913
2025-03-14 02:34:47.615,0 days 01:19:19.606000,14,600.4638888888863,0 days 00:01:13.650000,10601.6,148.0,3,46.3,False,8,pos,4350.673023844714,0.875175714124043,OnTrack,5076.0,-5550.0,85.0
2025-03-14 02:34:47.711,0 days 01:19:19.702000,14,598.6505555555532,0 days 00:01:13.746000,10598.0,148.0,3,49.0,False,8,car,4354.620833333333,0.8759698503345765,OnTrack,5047.1802385405135,-5545.98310678127,84.81597244345846
2025-03-14 02:34:47.895,0 days 01:19:19.886000,14,594.9705555555532,0 days 00:01:13.930000,10637.56,148.0,3,54.519999999999996,False,8,pos,4362.185218788579,0.8774914922521421,OnTrack,4967.0,-5519.0,84.0
2025-03-14 02:34:47.911,0 days 01:19:19.902000,14,594.6505555555532,0 days 00:01:13.946000,10641.0,148.0,3,55.0,False,8,car,4362.843055555556,0.8776238218386592,OnTrack,4955.227222534404,-5513.6053079260655,83.87339164791027
2025-03-14 02:34:48.014,0 days 01:19:20.005000,14,592.6477765333308,0 days 00:01:14.049000,10679.625024,148.0,3,57.5750016,False,8,pos,4367.078323234192,0.8784757827639782,OnTrack,4872.0,-5473.0,83.0
2025-03-14 02:34:48.071,0 days 01:19:20.062000,14,591.5394444444419,0 days 00:01:14.106000,10701.0,148.0,3,59.0,False,8,car,4369.420833333334,0.8789469990419252,OnTrack,4839.0002129598615,-5456.075553878674,82.72577346962143
2025-03-14 02:34:48.231,0 days 01:19:20.222000,14,588.4727777777744,0 days 00:01:14.266000,10701.0,148.0,3,59.0,False,8,car,4375.998611111112,0.8802701762451914,OnTrack,4808.014586963681,-5436.087606872315,82.90515008673451
2025-03-14 02:34:48.395,0 days 01:19:20.386000,14,585.2383333333297,0 days 00:01:14.430000,11008.5,149.36666666666667,3,66.51666666666667,False,8,pos,4382.810167067544,0.8816403799621321,OnTrack,4789.0,-5416.0,83.0
2025-03-14 02:34:48.471,0 days 01:19:20.462000,14,583.7394444444408,0 days 00:01:14.506000,11151.0,150.0,3,70.0,False,8,car,4385.998611111112,0.8822817632096162,OnTrack,4769.422190159931,-5399.087538252341,82.72734078473137
2025-03-14 02:34:48.631,0 days 01:19:20.622000,6,2785.022222222222,0 days 00:01:14.666000,11285.0,153.0,3,71.0,False,8,car,4392.798611111112,0.8836496423454251,OnTrack,4712.897541544097,-5351.559805693437,81.96621487196883
2025-03-14 02:34:48.675,0 days 01:19:20.666000,6,2785.633333333333,0 days 00:01:14.710000,11363.375,154.1,3,71.55,False,8,pos,4394.703942682874,0.8840329163606913,OnTrack,4698.0,-5338.0,82.0
2025-03-14 02:34:48.791,0 days 01:19:20.782000,6,2787.2444444444445,0 days 00:01:14.826000,11570.0,157.0,3,73.0,False,8,car,4399.776388888889,0.8850532830272679,OnTrack,4661.732601041407,-5302.139496855437,82.66861292217015
2025-03-14 02:34:48.854,0 days 01:19:20.845000,6,2788.206945422222,0 days 00:01:14.889000,11635.7563168,157.3937504,3,73.7875008,False,8,pos,4402.526693954986,0.8856065308091832,OnTrack,4643.0,-5282.0,83.0
2025-03-14 02:34:48.951,0 days 01:19:20.942000,6,2789.688888888888,0 days 00:01:14.986000,11737.0,158.0,3,75.0,False,8,car,4406.798611111112,0.8864658640956197,OnTrack,4614.689846281284,-5249.5299237685795,83.11296004058256
2025-03-14 02:34:49.055,0 days 01:19:21.046000,6,2791.248888888888,0 days 00:01:15.090000,11302.8,160.88888888888889,3,75.57777777777778,False,8,pos,4411.520029106938,0.8874156183850199,OnTrack,4585.0,-5213.0,83.0
2025-03-14 02:34:49.275,0 days 01:19:21.266000,6,2794.5488888888885,0 days 00:01:15.310000,10384.3,167.0,3,76.8,False,8,pos,4421.884347079026,0.8895004910778005,OnTrack,4524.0,-5131.0,83.0
2025-03-14 02:34:49.311,0 days 01:19:21.302000,6,2795.0888888888885,0 days 00:01:15.346000,10234.0,168.0,4,77.0,False,8,car,4423.598611111112,0.8898453301958533,OnTrack,4514.12872258464,-5117.069066293576,83.00285696243033
2025-03-14 02:34:49.471,0 days 01:19:21.462000,6,2797.355555555555,0 days 00:01:15.506000,10711.0,173.0,4,82.0,False,8,car,4431.287500000001,0.8913920170618332,OnTrack,4470.795164322487,-5053.235091818277,83.00005774057973
2025-03-14 02:34:49.474,0 days 01:19:21.465000,6,2797.397219555555,0 days 00:01:15.509000,10714.204340363636,173.06817745454546,4,82.0,False,8,pos,4431.4338087412025,0.8914214483374916,OnTrack,4470.0,-5052.0,83.0
2025-03-14 02:34:49.713,0 days 01:19:21.704000,6,2800.716664888888,0 days 00:01:15.748000,10969.499863272727,178.4999970909091,4,82.0,False,8,pos,4443.399637770447,0.8938284789068681,OnTrack,4409.0,-4951.0,83.0
2025-03-14 02:34:49.754,0 days 01:19:21.745000,6,2801.2861084444435,0 days 00:01:15.789000,11013.295249454546,179.4318138181818,4,82.0,False,8,pos,4445.505156633866,0.8942520223367683,OnTrack,4399.0,-4934.0,83.0
2025-03-14 02:34:49.911,0 days 01:19:21.902000,6,2803.4666666666653,0 days 00:01:15.946000,11181.0,183.0,4,82.0,False,8,car,4453.654166666668,0.8958912665722633,OnTrack,4361.449427918104,-4863.272068866756,83.011766713625
2025-03-14 02:34:49.993,0 days 01:19:21.984000,6,2804.605553777776,0 days 00:01:16.028000,11228.9186752,185.0499968,4,77.6437568,False,8,pos,4457.964790205187,0.8967583859841258,OnTrack,4342.0,-4825.0,83.0
2025-03-14 02:34:50.231,0 days 01:19:22.222000,6,2807.9111111111088,0 days 00:01:16.266000,11368.0,191.0,4,65.0,False,8,car,4470.631944444446,0.8993064942185311,OnTrack,4285.700497868238,-4714.411938506373,82.9948904745215
2025-03-14 02:34:50.234,0 days 01:19:22.225000,6,2807.9544416711087,0 days 00:01:16.269000,11370.6998272,191.01499904,4,64.37004032,False,8,pos,4470.792203386562,0.8993387316984203,OnTrack,4285.0,-4713.0,83.0
2025-03-14 02:34:50.431,0 days 01:19:22.422000,6,2810.7999999999993,0 days 00:01:16.466000,11548.0,192.0,4,23.0,False,8,car,4481.298611111112,0.901452186980584,OnTrack,4239.555901143183,-4619.015547363594,83.69992576134274
2025-03-14 02:34:50.494,0 days 01:19:22.485000,6,2811.8150010311106,0 days 00:01:16.529000,11427.849877942857,190.87499885714286,4,17.824994742857143,False,8,pos,4484.612842800933,0.9021188735070169,OnTrack,4225.0,-4589.0,84.0
2025-03-14 02:34:50.711,0 days 01:19:22.702000,6,2815.31111111111,0 days 00:01:16.746000,11014.0,187.0,4,0.0,False,8,car,4495.843055555557,0.9043779284655086,OnTrack,4175.016762016989,-4487.448933000137,84.9656087395269
2025-03-14 02:34:50.734,0 days 01:19:22.725000,6,2815.777501372213,0 days 00:01:16.769000,10999.37402180533,186.541145782128,4,0.0,False,8,pos,4497.021320586018,0.9046149467230999,OnTrack,4170.0,-4477.0,85.0
2025-03-14 02:34:50.814,0 days 01:19:22.805000,6,2817.3997238533434,0 days 00:01:16.849000,10948.501195730863,184.94513555234084,4,0.0,False,8,pos,4501.103103849185,0.9054360329234792,OnTrack,4153.0,-4441.0,85.0
2025-03-14 02:34:51.094,0 days 01:19:23.085000,6,2823.077502537299,0 days 00:01:17.129000,10770.446304470233,179.35909974808575,4,0.0,False,8,pos,4514.9385066999375,0.9082191445256931,OnTrack,4093.0,-4312.0,85.0
2025-03-14 02:34:51.112,0 days 01:19:23.103000,6,2823.4424999999974,0 days 00:01:17.147000,10759.0,179.0,4,0.0,False,8,car,4515.781666666669,0.9083887534854932,OnTrack,4089.3577155405005,-4304.09733382253,85.03670566839698
